,win,firstBlood,firstTower,firstInhibitor,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills,gameId
34902,Win,TRUE,FALSE,FALSE,7,1,1,2,1,4175687355
34903,Win,TRUE,TRUE,TRUE,8,1,1,4,1,4174732340
34906,Win,TRUE,FALSE,TRUE,10,2,1,3,1,4174630077
34907,Win,TRUE,TRUE,TRUE,10,2,0,2,1,4174506132
34909,Win,FALSE,TRUE,TRUE,9,1,1,1,2,4173867822
34911,Win,FALSE,FALSE,TRUE,8,1,0,3,0,4173715732
34912,Win,TRUE,TRUE,TRUE,8,1,1,2,0,4172146390
34913,Win,TRUE,TRUE,TRUE,9,2,1,5,1,4172066010
34915,Win,TRUE,TRUE,FALSE,5,0,1,3,2,4167339426
34916,Win,TRUE,TRUE,TRUE,9,1,1,4,2,4166665787
34918,Win,TRUE,TRUE,TRUE,11,2,0,2,0,4165389866
34919,Win,FALSE,FALSE,TRUE,8,1,1,2,0,4165319919
34922,Win,FALSE,FALSE,FALSE,7,1,1,1,0,4158711247
34925,Win,FALSE,TRUE,TRUE,11,2,1,4,2,4157497508
34926,Win,TRUE,TRUE,TRUE,10,2,1,1,2,4157459789
34928,Win,TRUE,FALSE,TRUE,9,2,0,2,0,4156816969
34929,Win,FALSE,FALSE,TRUE,11,3,2,3,0,4156487942
34930,Win,TRUE,TRUE,TRUE,8,1,0,4,0,4156347259
34931,Win,FALSE,FALSE,TRUE,11,3,1,3,0,4150453061
34932,Win,TRUE,TRUE,TRUE,8,1,1,4,0,4149876998
34933,Win,TRUE,TRUE,TRUE,10,2,1,3,2,4145655842
34934,Win,TRUE,TRUE,TRUE,10,2,0,1,0,4252708358
34935,Win,TRUE,TRUE,TRUE,8,1,0,0,0,4252665791
34936,Win,TRUE,TRUE,TRUE,11,2,0,0,0,4252661004
34941,Win,TRUE,FALSE,TRUE,8,1,1,2,0,4228486562
34942,Win,TRUE,TRUE,TRUE,9,1,0,1,1,4227285074
34944,Win,TRUE,TRUE,TRUE,8,1,1,1,1,4227085527
34947,Win,TRUE,TRUE,TRUE,7,1,2,3,0,4219637920
34948,Win,FALSE,FALSE,TRUE,9,1,1,3,0,4218353131
34951,Win,TRUE,FALSE,FALSE,5,0,0,3,1,4207889115
34952,Win,TRUE,FALSE,TRUE,9,1,1,4,1,4207870974
34953,Win,TRUE,FALSE,TRUE,7,1,1,2,2,4207612147
34954,Win,TRUE,TRUE,FALSE,6,0,0,2,1,4207467499
34955,Win,FALSE,TRUE,TRUE,10,1,0,2,2,4207405055
34956,Win,FALSE,FALSE,TRUE,6,1,1,3,2,4207266293
34957,Win,FALSE,TRUE,TRUE,11,3,1,2,2,4206830264
34958,Win,FALSE,FALSE,TRUE,5,1,2,1,0,4206687585
34959,Win,TRUE,TRUE,FALSE,5,0,0,2,1,4205669241
34962,Win,TRUE,TRUE,TRUE,7,1,1,2,0,4202181598
34964,Win,TRUE,TRUE,TRUE,7,1,1,2,1,4201659625
34965,Win,TRUE,TRUE,TRUE,7,1,0,1,1,4201567663
34966,Win,TRUE,TRUE,TRUE,8,1,0,0,2,4201162283
34967,Win,FALSE,TRUE,TRUE,7,1,1,2,0,4200922155
34968,Win,FALSE,FALSE,TRUE,7,1,1,4,1,4198124406
34969,Win,FALSE,TRUE,FALSE,5,0,0,1,0,4198071093
34970,Win,FALSE,FALSE,FALSE,8,1,2,1,0,4198045730
34972,Win,TRUE,TRUE,TRUE,5,1,0,2,1,4196849368
34973,Win,TRUE,TRUE,FALSE,5,0,1,3,2,4194494417
34974,Win,TRUE,TRUE,TRUE,6,1,1,2,0,4252248824
34975,Win,TRUE,TRUE,TRUE,10,2,0,0,0,4251533114
34980,Win,FALSE,TRUE,TRUE,8,2,1,4,2,4228745870
34981,Win,TRUE,TRUE,TRUE,6,1,1,3,1,4226038665
34982,Win,FALSE,TRUE,TRUE,9,1,1,2,1,4224890126
34983,Win,TRUE,FALSE,TRUE,9,2,1,4,0,4224720976
34984,Win,FALSE,TRUE,TRUE,9,1,1,1,2,4224503822
34985,Win,FALSE,FALSE,TRUE,8,2,0,2,0,4224250443
34986,Win,TRUE,TRUE,TRUE,8,1,1,4,1,4224095180
34987,Win,TRUE,TRUE,TRUE,6,1,0,0,1,4222974834
34988,Win,FALSE,FALSE,TRUE,9,2,1,1,0,4222970577
34989,Win,TRUE,TRUE,TRUE,11,3,0,1,2,4222846573
34990,Win,FALSE,TRUE,TRUE,7,1,0,0,2,4222799856
34991,Win,FALSE,TRUE,TRUE,10,2,1,3,1,4222734429
34992,Win,TRUE,TRUE,FALSE,6,0,0,2,2,4222668256
34993,Win,TRUE,TRUE,TRUE,8,1,0,2,2,4222577577
34994,Win,TRUE,TRUE,TRUE,8,1,0,0,1,4222380763
34995,Win,TRUE,TRUE,FALSE,8,1,2,3,2,4222218920
34996,Win,TRUE,TRUE,TRUE,11,2,1,3,2,4222170998
34997,Win,FALSE,TRUE,TRUE,11,3,2,3,2,4221884380
34998,Win,FALSE,FALSE,TRUE,10,2,1,2,1,4220897818
35001,Win,TRUE,TRUE,TRUE,6,1,0,1,2,4220437729
35002,Win,TRUE,TRUE,TRUE,8,1,0,1,1,4220148340
35003,Win,TRUE,TRUE,TRUE,7,1,1,3,2,4220123251
35004,Win,TRUE,TRUE,TRUE,9,2,1,2,1,4220001093
35005,Win,TRUE,TRUE,TRUE,6,1,0,1,1,4219897158
35007,Win,TRUE,TRUE,TRUE,9,2,1,4,0,4219598769
35009,Win,TRUE,TRUE,FALSE,10,2,2,2,2,4218183245
35010,Win,FALSE,TRUE,FALSE,5,0,0,1,1,4218067160
35011,Win,FALSE,TRUE,TRUE,5,1,1,3,1,4217959289
35012,Win,FALSE,FALSE,TRUE,8,1,1,4,0,4217758354
35013,Win,TRUE,TRUE,TRUE,9,2,1,3,1,4217526542
35014,Win,FALSE,FALSE,TRUE,11,3,2,2,1,4217387514
35015,Win,FALSE,FALSE,TRUE,8,1,1,3,0,4217063537
35016,Win,FALSE,TRUE,FALSE,6,0,0,1,1,4216937691
35017,Win,TRUE,TRUE,TRUE,8,1,0,2,2,4216990253
35018,Win,TRUE,TRUE,TRUE,11,2,0,3,2,4216807410
35020,Win,TRUE,TRUE,TRUE,7,1,0,2,2,4214699188
35021,Win,FALSE,TRUE,TRUE,9,2,0,1,0,4214623950
35022,Win,TRUE,TRUE,TRUE,9,1,1,3,2,4214578337
35023,Win,TRUE,TRUE,TRUE,7,1,1,3,1,4213574451
35024,Win,FALSE,TRUE,TRUE,9,1,0,3,2,4212396976
35026,Win,TRUE,TRUE,TRUE,8,2,0,2,1,4207998293
35027,Win,TRUE,TRUE,FALSE,6,0,0,1,2,4207993731
35028,Win,TRUE,TRUE,FALSE,5,0,0,3,2,4204556189
35029,Win,FALSE,TRUE,TRUE,7,1,2,3,0,4204513032
35030,Win,TRUE,TRUE,TRUE,9,1,0,3,2,4203947027
35031,Win,TRUE,TRUE,FALSE,5,0,1,3,1,4203827843
35032,Win,TRUE,TRUE,TRUE,9,2,0,2,1,4203820533
35033,Win,TRUE,TRUE,TRUE,8,1,0,2,1,4203718584
35034,Win,TRUE,TRUE,TRUE,6,1,0,1,0,4201655831
35035,Win,TRUE,FALSE,TRUE,6,1,0,2,1,4201603878
35036,Win,FALSE,TRUE,TRUE,8,1,1,3,1,4201456969
35037,Win,TRUE,FALSE,FALSE,7,1,0,4,0,4201365456
35038,Win,FALSE,TRUE,TRUE,10,2,0,2,0,4201300336
35039,Win,TRUE,FALSE,TRUE,7,1,1,4,2,4201180984
35040,Win,FALSE,TRUE,TRUE,6,1,0,2,2,4201084552
35042,Win,FALSE,FALSE,FALSE,5,0,2,2,0,4200899365
35043,Win,FALSE,TRUE,TRUE,9,1,1,3,1,4199742952
35044,Win,TRUE,TRUE,TRUE,7,1,1,2,0,4199665436
35045,Win,TRUE,FALSE,TRUE,9,2,1,3,1,4199585628
35047,Win,FALSE,TRUE,TRUE,11,3,0,0,1,4239404631
35048,Win,FALSE,TRUE,TRUE,8,1,0,0,1,4229618713
35051,Win,FALSE,FALSE,FALSE,7,2,1,1,1,4227348258
35052,Win,FALSE,FALSE,TRUE,7,1,1,2,1,4227423707
35053,Win,FALSE,TRUE,TRUE,10,1,3,0,1,4227308254
35054,Win,FALSE,FALSE,TRUE,11,2,0,1,0,4227312629
35055,Win,FALSE,FALSE,TRUE,11,3,0,4,1,4227206374
35060,Win,TRUE,FALSE,TRUE,8,1,0,2,1,4215280270
35061,Win,TRUE,TRUE,TRUE,10,2,1,2,1,4215003076
35080,Win,TRUE,TRUE,TRUE,6,1,0,2,1,4210356379
35082,Win,TRUE,TRUE,TRUE,7,1,1,3,1,4220340084
35087,Win,TRUE,TRUE,TRUE,10,1,1,2,1,4185961709
35088,Win,FALSE,TRUE,TRUE,10,2,1,4,2,4180740045
35089,Win,FALSE,TRUE,TRUE,11,2,1,2,2,4172869799
35091,Win,FALSE,TRUE,TRUE,11,3,1,1,2,4165770149
35092,Win,TRUE,TRUE,TRUE,5,1,0,1,1,4165749052
35093,Win,FALSE,TRUE,TRUE,9,1,0,1,0,4165716530
35094,Win,FALSE,TRUE,TRUE,9,1,1,4,2,4165678782
35095,Win,TRUE,TRUE,TRUE,9,1,1,3,0,4164795187
35096,Win,TRUE,TRUE,TRUE,7,1,1,3,0,4162937584
35097,Win,FALSE,TRUE,TRUE,8,1,1,3,0,4162829547
35098,Win,TRUE,TRUE,TRUE,10,2,1,2,2,4162699280
35099,Win,TRUE,TRUE,TRUE,11,4,2,3,1,4156973654
35100,Win,TRUE,TRUE,TRUE,7,1,0,3,0,4156642095
35101,Win,FALSE,FALSE,TRUE,9,2,1,2,0,4150822387
35102,Win,TRUE,TRUE,TRUE,8,1,0,2,2,4150735427
35104,Win,TRUE,TRUE,TRUE,9,2,1,3,0,4150678317
35105,Win,TRUE,TRUE,TRUE,8,1,1,1,0,4150625660
35106,Win,TRUE,TRUE,TRUE,11,3,0,2,0,4150568955
35107,Win,TRUE,FALSE,TRUE,6,2,0,4,1,4144711867
35108,Win,TRUE,TRUE,TRUE,9,1,1,3,2,4144658107
35109,Win,FALSE,TRUE,FALSE,5,0,1,3,2,4144633652
35110,Win,TRUE,TRUE,FALSE,7,0,0,2,2,4140847670
35111,Win,TRUE,TRUE,TRUE,7,1,1,4,0,4136142226
35113,Win,TRUE,TRUE,TRUE,8,1,1,2,2,4131901900
35115,Win,FALSE,TRUE,TRUE,9,1,0,4,0,4131308546
35116,Win,TRUE,TRUE,TRUE,8,1,1,4,0,4131294663
35117,Win,TRUE,TRUE,TRUE,10,2,0,2,1,4129979636
35118,Win,TRUE,TRUE,TRUE,8,2,1,4,0,4129761423
35119,Win,TRUE,TRUE,FALSE,8,1,2,4,0,4129617722
35120,Win,FALSE,FALSE,TRUE,7,1,0,3,1,4129651688
35122,Win,FALSE,FALSE,TRUE,10,3,2,4,0,4125622665
35124,Win,FALSE,FALSE,FALSE,9,1,2,5,0,4123503180
35125,Win,TRUE,TRUE,TRUE,11,3,0,3,2,4123438055
35126,Win,FALSE,TRUE,TRUE,7,1,1,1,2,4123401550
35127,Win,FALSE,TRUE,TRUE,6,1,0,1,1,4117042763
35128,Win,TRUE,TRUE,TRUE,7,1,0,0,1,4115012192
35129,Win,FALSE,TRUE,FALSE,5,0,0,2,0,4114939865
35130,Win,TRUE,TRUE,TRUE,7,1,1,2,1,4114995878
35131,Win,TRUE,TRUE,TRUE,7,1,0,3,1,4112784557
35132,Win,TRUE,TRUE,TRUE,7,1,1,2,1,4111615857
35133,Win,FALSE,TRUE,TRUE,6,1,0,0,1,4111609401
35134,Win,TRUE,TRUE,TRUE,8,1,1,2,1,4106264450
35136,Win,TRUE,FALSE,TRUE,7,1,0,3,0,4106161949
35138,Win,TRUE,TRUE,TRUE,11,2,1,3,1,4103905247
35139,Win,TRUE,TRUE,TRUE,11,2,2,3,1,4103839184
35140,Win,TRUE,TRUE,TRUE,9,3,0,1,1,4103471187
35141,Win,TRUE,TRUE,TRUE,8,1,1,3,0,4101306954
35142,Win,TRUE,TRUE,TRUE,10,2,1,3,1,4101314797
35143,Win,TRUE,TRUE,TRUE,6,1,0,0,1,4101172987
35144,Win,FALSE,FALSE,FALSE,10,1,1,3,0,4088487924
35146,Win,FALSE,TRUE,TRUE,9,3,1,3,0,4088379178
35147,Win,FALSE,TRUE,TRUE,6,1,0,4,0,4088383459
35148,Win,FALSE,TRUE,FALSE,7,0,0,1,0,4088370012
35149,Win,FALSE,TRUE,TRUE,10,2,1,2,0,4088287255
35150,Win,TRUE,FALSE,FALSE,6,1,1,1,0,4077319955
35151,Win,TRUE,TRUE,TRUE,7,1,0,1,0,4077318574
35152,Win,FALSE,TRUE,TRUE,9,2,1,3,1,4077288182
35153,Win,FALSE,FALSE,TRUE,5,1,1,2,1,4077248341
35155,Win,TRUE,FALSE,TRUE,7,1,1,3,1,4219890200
35159,Win,TRUE,TRUE,TRUE,8,2,1,3,2,4237844680
35160,Win,FALSE,TRUE,TRUE,8,1,1,4,1,4235780762
35162,Win,TRUE,TRUE,TRUE,8,1,0,1,1,4231305714
35164,Win,TRUE,TRUE,TRUE,10,2,0,3,1,4228837094
35170,Win,FALSE,FALSE,FALSE,8,1,2,2,1,4215876430
35173,Win,TRUE,TRUE,TRUE,6,1,0,0,0,4214008533
35174,Win,TRUE,TRUE,TRUE,9,1,0,0,0,4214008053
35175,Win,TRUE,TRUE,TRUE,5,1,0,0,0,4214056996
35176,Win,TRUE,TRUE,TRUE,7,1,0,0,0,4214006999
35177,Win,TRUE,TRUE,TRUE,5,1,0,0,0,4214055872
35185,Win,TRUE,TRUE,TRUE,10,2,1,4,0,4239158619
35191,Win,TRUE,TRUE,TRUE,11,2,0,0,0,4236086220
35199,Win,TRUE,TRUE,TRUE,7,1,0,1,1,4218444622
35210,Win,TRUE,TRUE,TRUE,10,2,0,3,2,4214605814
35211,Win,TRUE,FALSE,TRUE,8,1,1,3,2,4210308483
35214,Win,TRUE,FALSE,TRUE,8,1,0,2,1,4207647833
35218,Win,TRUE,TRUE,TRUE,6,1,0,1,1,4204462649
35219,Win,FALSE,TRUE,TRUE,9,2,0,3,1,4204313773
35221,Win,TRUE,TRUE,FALSE,6,0,0,2,1,4203675180
35222,Win,TRUE,TRUE,TRUE,7,1,0,3,2,4254920693
35223,Win,TRUE,TRUE,TRUE,10,2,0,2,1,4250602222
35224,Win,TRUE,FALSE,TRUE,6,1,0,1,1,4211356679
35225,Win,TRUE,FALSE,TRUE,7,1,0,3,1,4211267004
35226,Win,TRUE,TRUE,TRUE,7,1,1,4,2,4210259789
35227,Win,FALSE,FALSE,FALSE,7,1,1,3,0,4208267247
35229,Win,TRUE,FALSE,TRUE,7,1,1,2,1,4205815196
35230,Win,TRUE,TRUE,FALSE,6,0,0,2,1,4205749968
35231,Win,FALSE,TRUE,FALSE,5,0,1,3,0,4205722956
35232,Win,FALSE,TRUE,TRUE,8,1,0,1,1,4205563516
35233,Win,TRUE,TRUE,TRUE,8,1,0,3,1,4205535136
35234,Win,TRUE,TRUE,TRUE,7,1,1,2,0,4204286151
35236,Win,TRUE,FALSE,TRUE,5,1,1,2,1,4203609963
35241,Win,TRUE,TRUE,TRUE,9,2,1,4,1,4180835482
35242,Win,FALSE,TRUE,TRUE,7,1,1,4,1,4175178959
35243,Win,TRUE,TRUE,TRUE,9,2,0,3,2,4175093141
35244,Win,FALSE,FALSE,TRUE,7,1,1,1,2,4170554946
35247,Win,TRUE,TRUE,TRUE,9,1,2,3,2,4167104058
35248,Win,TRUE,TRUE,TRUE,11,4,2,2,0,4166800469
35249,Win,TRUE,FALSE,FALSE,7,1,2,5,1,4160786298
35253,Win,TRUE,FALSE,FALSE,5,0,1,3,0,4151291575
35255,Win,TRUE,TRUE,TRUE,5,1,0,1,1,4150348445
35256,Win,FALSE,FALSE,TRUE,7,1,1,4,0,4142199857
35257,Win,FALSE,TRUE,TRUE,7,2,1,3,0,4136282773
35259,Win,TRUE,TRUE,FALSE,6,0,0,0,2,4136172612
35260,Win,FALSE,FALSE,TRUE,7,1,1,2,0,4134685341
35261,Win,TRUE,TRUE,TRUE,7,1,0,3,2,4134638072
35262,Win,TRUE,TRUE,TRUE,7,1,0,1,1,4134603591
35263,Win,TRUE,TRUE,TRUE,11,3,1,3,2,4134244181
35264,Win,TRUE,TRUE,FALSE,5,0,1,2,1,4133180059
35265,Win,TRUE,TRUE,TRUE,9,1,0,3,1,4133044774
35266,Win,TRUE,TRUE,TRUE,9,1,0,3,2,4132926509
35268,Win,FALSE,TRUE,TRUE,6,1,1,2,0,4131145470
35269,Win,TRUE,TRUE,TRUE,7,1,1,1,1,4131090287
35270,Win,TRUE,TRUE,TRUE,7,1,0,1,1,4130692087
35271,Win,TRUE,FALSE,TRUE,6,1,1,3,0,4130653547
35272,Win,FALSE,FALSE,TRUE,7,1,1,0,0,4127342521
35274,Win,TRUE,FALSE,TRUE,7,1,1,0,0,4126680436
35277,Win,FALSE,TRUE,TRUE,9,1,1,2,2,4124729570
35278,Win,TRUE,FALSE,TRUE,5,1,1,3,0,4124175156
35279,Win,FALSE,FALSE,TRUE,8,1,0,5,0,4123378510
35280,Win,TRUE,TRUE,TRUE,7,1,0,3,2,4122358473
35281,Win,TRUE,TRUE,TRUE,7,2,0,2,1,4122284323
35283,Win,TRUE,TRUE,TRUE,7,1,1,0,1,4120199138
35284,Win,FALSE,TRUE,FALSE,5,0,0,2,1,4120152475
35286,Win,FALSE,TRUE,TRUE,8,2,1,2,2,4119931549
35287,Win,TRUE,TRUE,TRUE,8,1,1,3,0,4119903537
35288,Win,TRUE,TRUE,TRUE,7,1,1,2,1,4118502595
35289,Win,FALSE,TRUE,TRUE,6,1,0,1,1,4118413540
35291,Win,FALSE,FALSE,TRUE,10,2,1,4,0,4118208228
35292,Win,FALSE,FALSE,TRUE,7,1,1,2,0,4118128957
35293,Win,FALSE,TRUE,FALSE,10,1,3,4,1,4118080530
35296,Win,FALSE,TRUE,TRUE,7,1,0,2,1,4238134090
35297,Win,TRUE,TRUE,TRUE,9,2,0,2,2,4232386683
35298,Win,TRUE,TRUE,TRUE,11,2,0,3,2,4227872341
35299,Win,FALSE,TRUE,TRUE,10,2,0,3,2,4227812770
35301,Win,TRUE,TRUE,TRUE,10,2,0,3,1,4225536796
35302,Win,TRUE,TRUE,TRUE,10,2,1,3,1,4223734689
35304,Win,TRUE,TRUE,TRUE,8,1,0,2,1,4222682487
35305,Win,TRUE,TRUE,FALSE,5,0,1,2,2,4222278721
35306,Win,FALSE,FALSE,TRUE,10,2,1,0,0,4222187868
35307,Win,TRUE,TRUE,FALSE,8,0,3,1,1,4221938732
35308,Win,TRUE,TRUE,TRUE,9,2,1,2,2,4221668558
35309,Win,TRUE,TRUE,TRUE,5,1,1,1,2,4221643392
35310,Win,TRUE,TRUE,TRUE,9,2,0,4,2,4221515872
35311,Win,FALSE,FALSE,TRUE,9,2,1,3,0,4221466951
35312,Win,FALSE,FALSE,TRUE,7,1,1,4,1,4221297462
35313,Win,FALSE,TRUE,TRUE,6,1,0,1,1,4221219230
35315,Win,TRUE,FALSE,TRUE,9,1,1,5,0,4220435293
35316,Win,FALSE,FALSE,TRUE,8,1,1,1,0,4220286867
35318,Win,TRUE,TRUE,TRUE,7,1,1,3,0,4219831439
35319,Win,TRUE,TRUE,TRUE,7,2,2,3,1,4219660956
35320,Win,TRUE,TRUE,TRUE,7,1,0,3,2,4218063983
35321,Win,TRUE,TRUE,TRUE,6,1,0,1,1,4214733036
35323,Win,FALSE,TRUE,TRUE,9,2,1,3,1,4214447627
35324,Win,TRUE,TRUE,TRUE,9,1,0,2,1,4214442785
35325,Win,FALSE,TRUE,TRUE,11,1,1,1,2,4214342669
35326,Win,TRUE,TRUE,TRUE,8,1,0,1,2,4214277738
35327,Win,TRUE,FALSE,TRUE,8,1,1,3,0,4214229892
35328,Win,FALSE,TRUE,TRUE,5,1,0,0,1,4214246964
35329,Win,TRUE,TRUE,TRUE,6,1,0,0,1,4214203581
35332,Win,FALSE,FALSE,FALSE,8,1,1,3,0,4177756593
35333,Win,FALSE,TRUE,TRUE,9,2,1,4,2,4177740627
35334,Win,FALSE,TRUE,FALSE,6,0,0,2,2,4176384749
35335,Win,FALSE,TRUE,TRUE,7,1,0,3,1,4169380618
35336,Win,TRUE,FALSE,TRUE,7,1,1,2,1,4169310870
35337,Win,TRUE,TRUE,TRUE,10,3,1,1,0,4169270059
35338,Win,FALSE,TRUE,TRUE,9,1,0,3,1,4168706003
35339,Win,FALSE,FALSE,TRUE,7,1,1,1,1,4167182392
35340,Win,TRUE,TRUE,TRUE,10,2,0,3,0,4165941645
35341,Win,FALSE,TRUE,TRUE,9,3,1,2,1,4159531625
35342,Win,TRUE,TRUE,TRUE,10,2,0,2,2,4159417646
35344,Win,FALSE,TRUE,FALSE,7,1,1,2,0,4159262680
35345,Win,TRUE,TRUE,TRUE,9,1,1,2,2,4159172523
35346,Win,FALSE,TRUE,TRUE,5,1,0,1,2,4250530183
35347,Win,TRUE,TRUE,TRUE,6,1,0,1,1,4246953964
35348,Win,TRUE,FALSE,TRUE,11,3,1,4,2,4246901792
35349,Win,FALSE,TRUE,TRUE,8,2,0,2,1,4246794001
35350,Win,FALSE,TRUE,TRUE,9,2,1,1,0,4237908169
35352,Win,FALSE,FALSE,FALSE,7,0,0,3,0,4237831577
35354,Win,TRUE,TRUE,TRUE,7,1,0,0,1,4225766887
35358,Win,FALSE,TRUE,TRUE,10,2,0,2,1,4221398363
35359,Win,TRUE,TRUE,FALSE,7,0,0,2,2,4220939598
35360,Win,FALSE,TRUE,TRUE,9,1,0,3,2,4220341756
35361,Win,FALSE,TRUE,TRUE,11,3,1,2,2,4219998096
35363,Win,FALSE,TRUE,TRUE,7,1,0,4,1,4219679571
35364,Win,TRUE,TRUE,TRUE,9,1,0,0,2,4219591719
35365,Win,TRUE,TRUE,TRUE,8,1,0,0,1,4218115616
35366,Win,FALSE,TRUE,TRUE,8,1,1,2,2,4217977722
35367,Win,FALSE,TRUE,TRUE,9,1,1,3,2,4215906109
35368,Win,FALSE,TRUE,FALSE,7,1,0,2,1,4215464664
35369,Win,TRUE,TRUE,TRUE,11,3,1,3,1,4215412952
35370,Win,TRUE,TRUE,TRUE,10,1,0,4,2,4214829278
35372,Win,FALSE,TRUE,FALSE,6,0,0,1,1,4214401783
35373,Win,TRUE,TRUE,TRUE,6,1,0,0,1,4214339132
35375,Win,FALSE,TRUE,TRUE,9,3,2,3,2,4214261976
35376,Win,FALSE,TRUE,TRUE,8,1,1,3,0,4214041187
35377,Win,TRUE,FALSE,TRUE,9,2,1,2,1,4213826879
35380,Win,TRUE,TRUE,TRUE,6,1,0,1,1,4234483465
35381,Win,FALSE,FALSE,TRUE,10,2,1,3,1,4229105438
35384,Win,FALSE,TRUE,FALSE,7,0,1,2,0,4227773760
35385,Win,TRUE,TRUE,TRUE,5,1,0,1,0,4224348326
35387,Win,TRUE,TRUE,TRUE,7,1,0,1,2,4223829696
35388,Win,TRUE,TRUE,TRUE,10,2,1,2,1,4223758122
35389,Win,TRUE,TRUE,TRUE,7,1,1,1,2,4223654978
35391,Win,TRUE,TRUE,TRUE,7,1,0,1,2,4222501637
35392,Win,TRUE,FALSE,TRUE,10,2,1,1,1,4221928587
35393,Win,FALSE,TRUE,TRUE,6,1,2,3,0,4221718358
35394,Win,TRUE,TRUE,FALSE,9,2,2,3,1,4221527084
35398,Win,TRUE,FALSE,TRUE,10,2,1,1,0,4251370398
35399,Win,TRUE,TRUE,TRUE,7,1,0,0,0,4251315716
35431,Win,TRUE,TRUE,TRUE,9,1,0,3,0,4222870522
35432,Win,TRUE,FALSE,FALSE,7,0,1,2,1,4215663460
35433,Win,TRUE,TRUE,FALSE,11,3,0,2,2,4250045517
35434,Win,TRUE,TRUE,TRUE,11,4,0,1,0,4249955305
35435,Win,FALSE,TRUE,TRUE,6,1,2,0,0,4241840352
35436,Win,FALSE,TRUE,FALSE,5,0,1,1,0,4241753781
35437,Win,TRUE,FALSE,TRUE,8,2,1,3,0,4241676073
35438,Win,FALSE,TRUE,TRUE,10,1,1,4,0,4241596161
35439,Win,TRUE,TRUE,TRUE,11,6,3,5,0,4241464627
35440,Win,TRUE,TRUE,TRUE,8,1,0,2,1,4238722760
35441,Win,FALSE,TRUE,FALSE,8,1,0,3,1,4230297024
35443,Win,TRUE,TRUE,TRUE,9,2,1,2,2,4225091410
35444,Win,TRUE,TRUE,TRUE,9,2,1,3,2,4224895067
35445,Win,TRUE,TRUE,TRUE,11,3,1,5,1,4224499295
35446,Win,TRUE,FALSE,TRUE,7,2,0,1,0,4224401332
35447,Win,TRUE,FALSE,TRUE,7,1,1,3,0,4224194831
35448,Win,TRUE,TRUE,TRUE,5,1,0,1,1,4224169810
35449,Win,FALSE,FALSE,TRUE,11,2,1,3,0,4222723139
35450,Win,FALSE,TRUE,FALSE,6,0,0,1,2,4222655636
35452,Win,FALSE,FALSE,TRUE,8,2,1,3,0,4222151684
35456,Win,TRUE,TRUE,TRUE,7,1,0,2,1,4220849165
35457,Win,FALSE,FALSE,TRUE,10,5,2,5,0,4220791058
35459,Win,TRUE,TRUE,TRUE,10,2,0,2,1,4220369674
35460,Win,FALSE,TRUE,TRUE,11,3,0,3,1,4220400045
35461,Win,TRUE,TRUE,TRUE,11,2,0,3,1,4220232543
35462,Win,FALSE,TRUE,TRUE,10,3,0,4,1,4217651930
35463,Win,FALSE,TRUE,TRUE,7,1,1,2,1,4217492377
35464,Win,TRUE,TRUE,TRUE,6,1,0,2,1,4217406947
35465,Win,FALSE,TRUE,TRUE,9,2,1,3,0,4217319665
35466,Win,FALSE,TRUE,TRUE,9,1,0,2,0,4216097862
35468,Win,FALSE,TRUE,FALSE,5,0,1,3,2,4212663957
35469,Win,FALSE,FALSE,TRUE,9,2,2,4,0,4210697334
35470,Win,TRUE,FALSE,TRUE,8,1,1,4,1,4210670061
35472,Win,FALSE,TRUE,TRUE,9,2,0,3,0,4209046684
35475,Win,TRUE,TRUE,TRUE,7,2,1,2,2,4208128008
35477,Win,TRUE,TRUE,TRUE,10,2,0,3,2,4206829066
35478,Win,TRUE,TRUE,TRUE,5,1,0,1,1,4206813067
35480,Win,TRUE,FALSE,FALSE,8,1,1,1,0,4205015661
35481,Win,TRUE,TRUE,FALSE,5,0,0,2,1,4205053690
35485,Win,FALSE,TRUE,TRUE,6,1,1,2,2,4203665807
35486,Win,TRUE,TRUE,TRUE,10,2,1,3,1,4203566292
35487,Win,TRUE,FALSE,TRUE,9,1,1,4,0,4203334684
35488,Win,FALSE,TRUE,TRUE,10,2,0,4,2,4202402201
35489,Win,FALSE,TRUE,TRUE,7,1,0,0,0,4202392222
35490,Win,TRUE,TRUE,TRUE,8,2,0,1,2,4201684174
35491,Win,TRUE,TRUE,TRUE,8,2,0,2,2,4201594341
35492,Win,FALSE,FALSE,TRUE,10,2,2,2,1,4201390047
35497,Win,TRUE,TRUE,TRUE,10,2,0,2,2,4250465033
35499,Win,FALSE,TRUE,TRUE,6,1,0,3,0,4250428113
35500,Win,TRUE,TRUE,TRUE,8,2,1,4,1,4250049537
35504,Win,TRUE,TRUE,FALSE,6,0,1,1,1,4245337601
35507,Win,TRUE,FALSE,TRUE,7,1,0,2,0,4242787380
35508,Win,FALSE,FALSE,FALSE,9,4,1,2,1,4242589382
35509,Win,FALSE,TRUE,FALSE,6,0,0,1,0,4241244638
35511,Win,FALSE,TRUE,TRUE,11,4,1,4,1,4240829659
35512,Win,TRUE,TRUE,FALSE,5,0,0,3,2,4240764205
35513,Win,TRUE,TRUE,TRUE,6,1,1,3,1,4240261387
35514,Win,TRUE,TRUE,TRUE,11,3,1,4,0,4240172272
